GUID	| Time
7877	|1,749348
7878	|1,799548
7879	|1,831974
7880	|1,692184
7881	|1,682624
7882	|1,782691
7883	|1,840605
7884	|1,824813
7885	|1,857957
7886	|1,782164
7887	|1,724024
7888	|2,636756
7889	|1,767714
7890	|1,848116
7891	|1,790075
7892	|1,74222
7893	|1,857039
7894	|1,716222
7895	|1,741633
7896	|1,699877
7897	|1,790257
7898	|1,783402
7899	|1,798697
7900	|1,724828
7901	|1,717028
7902	|1,681884
7903	|1,700903
7904	|1,69917
7905	|1,699671
7906	|1,791408
7907	|2,043457
7908	|2,110986
7909	|1,731972
7910	|1,742073
7911	|1,716336
7912	|1,757265
7913	|1,717263
7914	|1,732034
7915	|1,683137
7916	|1,791623
7917	|1,715737
7918	|1,857413
7919	|1,954581
7920	|1,784995
7921	|1,757849
7922	|1,716783
7923	|1,732343
7924	|1,759578
7925	|1,772832
7926	|1,724455
7927	|1,75991
7928	|2,030894
7929	|5,29776
7930	|1,70924
7931	|1,707685
7932	|1,740384
7933	|1,783457
7934	|1,790197
7935	|1,699925
7936	|1,824789
7937	|1,724082
7938	|1,799129
7939	|1,766946
7940	|1,699031
7941	|1,724983
7942	|1,716967
7943	|1,76508
7944	|1,766059
7945	|2,131014
7946	|1,791
7947	|1,80832
7948	|1,848494
7949	|1,74992
7950	|1,758045
7951	|1,839976
7952	|1,700291
7953	|1,871446
7954	|1,759788
7955	|1,708669
7956	|1,831818
7957	|1,757802
7958	|1,700352
7959	|1,699795
7960	|1,699273
7961	|1,700175
7962	|1,865542
7963	|1,682659
7964	|2,23942
7965	|2,005572
7966	|1,749995
7967	|1,758569
7968	|1,715651
7969	|1,708118
7970	|1,846847
7971	|1,768825
7972	|1,690961
7973	|1,808088
7974	|1,810586
7975	|2,502335
7976	|6,052922
7977	|1,799084
7978	|1,699554
7979	|1,724598
7980	|1,79094
7981	|1,741722
7982	|1,831935
7983	|1,782553
7984	|1,872117
7985	|1,751439
7986	|1,708669
7987	|1,781656
7988	|1,80877
7989	|1,723925
7990	|1,699848
7991	|1,732713
7992	|1,783075
7993	|1,783043
7994	|1,749426
7995	|1,749084
7996	|1,683801
7997	|1,790693
7998	|1,765806
7999	|1,766485
8000	|1,798878
8001	|1,782733
8002	|1,790844
8003	|1,816545
8004	|1,716212
8005	|1,741422
8006	|1,741387
8007	|1,773976
8008	|1,740817
8009	|1,71635
8010	|1,79963
8011	|1,683252
8012	|1,766316
8013	|1,799181
8014	|1,732249
8015	|1,717195
8016	|1,716771
8017	|1,798161
8018	|1,70061
8019	|1,732014
8020	|1,708237
8021	|1,741948
8022	|1,723195
8023	|1,700842
8024	|1,691777
8025	|1,797946
8026	|1,750028
8027	|1,726039
8028	|1,715138
8029	|1,699558
8030	|1,733683
8031	|1,773558
8032	|1,69993
8033	|1,75827
8034	|1,873537
8035	|1,72547
8036	|1,71604
8037	|1,790378
8038	|1,733404
8039	|1,807434
8040	|1,749829
8041	|1,705564
8042	|2,049438
8043	|1,842302
8044	|1,806811
8045	|1,69958
8046	|1,766537
8047	|1,782564
8048	|1,757477
8049	|1,81679
8050	|1,7074
8051	|1,766018
8052	|1,775997
8053	|1,839234
8054	|1,841042
8055	|1,749178
8056	|1,815803
8057	|1,816405
8058	|1,782286
8059	|1,757835
8060	|1,72462
8061	|2,460625
8062	|1,784643
8063	|1,675702
8064	|1,699156
8065	|1,749261
8066	|1,84101
8067	|1,799301
8068	|1,791343
8069	|1,766274
8070	|1,757165
8071	|1,808013
8072	|1,766118
8073	|1,773965
8074	|1,741243
8075	|1,84979
8076	|1,782521
8077	|1,666305
8078	|1,813464
8079	|1,702411
8080	|1,81146
8081	|1,918699
8082	|1,659351
8083	|1,724202
8084	|1,716764
8085	|1,724722
8086	|1,76552
8087	|1,616897
8088	|1,683714
8089	|1,740912
8090	|2,023054
8091	|1,625571
8092	|1,765704
8093	|1,774171
8094	|1,799986
8095	|1,78976
8096	|1,692147
8097	|1,692119
8098	|1,823623
8099	|1,707936
8100	|1,835547
8101	|1,978602
8102	|1,774294
8103	|1,774425
8104	|1,815581
8105	|1,684029
8106	|1,798605
8107	|1,733033
8108	|1,741264
8109	|1,766809
8110	|1,658118
8111	|1,757568
8112	|1,896352
8113	|1,768667
8114	|1,76576
8115	|1,808147
8116	|1,807277
8117	|1,765951
8118	|1,717296
8119	|1,764814
8120	|1,667491
8121	|1,815051
8122	|1,89882
8123	|1,816552
8124	|1,757015
8125	|1,824539
8126	|1,899081
8127	|1,807107
8128	|1,741304
8129	|1,795062
8130	|1,728663
8131	|1,815999
8132	|1,766639
8133	|1,71653
8134	|1,815555
8135	|1,732587
8136	|1,84881
8137	|1,675595
8138	|1,790517
8139	|1,78285
8140	|2,081076
8141	|1,691371
8142	|1,699992
8143	|1,7754
8144	|1,690423
8145	|1,782565
8146	|1,821966
8147	|1,677034
8148	|1,783092
8149	|1,758066
8150	|1,782097
8151	|1,749592
8152	|1,749378
8153	|1,71699
8154	|1,782547
8155	|1,864461
8156	|1,693171
8157	|1,707225
8158	|1,799135
8159	|2,252093
8160	|1,977346
8161	|1,752952
8162	|1,712959
8163	|1,987302
8164	|1,719098
8165	|1,683218
8166	|1,798652
8167	|1,840669
8168	|1,791819
8169	|1,699047
8170	|1,666748
8171	|1,708595
8172	|1,798398
8173	|1,725946
8174	|1,7483
8175	|1,824265
8176	|1,717024
8177	|1,881496
8178	|1,757643
8179	|2,455854
8180	|1,86409
8181	|1,83287
8182	|1,868298
8183	|1,738389
8184	|1,866386
8185	|1,766037
8186	|1,790713
8187	|1,857183
8188	|1,699738
8189	|1,815777
8190	|1,849604
8191	|1,856754
8192	|1,85805
8193	|1,748796
8194	|1,749671
8195	|1,799763
8196	|1,757699
8197	|1,765521
8198	|1,691574
8199	|1,772139
8200	|1,718556
8201	|1,800117
8202	|1,691281
8203	|1,699216
8204	|1,76643
8205	|1,77398
8206	|1,65066
8207	|1,633354
8208	|1,823664
8209	|1,857388
8210	|1,774338
8211	|1,650419
8212	|1,708131
8213	|1,757339
8214	|1,931595
8215	|1,675826
8216	|1,849443
8217	|1,765422
8218	|1,815603
8219	|1,783149
8220	|1,765543
8221	|5,092175
8222	|4,793011
8223	|1,717135
8224	|1,715563
8225	|1,700232
8226	|1,683487
8227	|1,782443
8228	|1,74066
8229	|1,741898
8230	|1,806919
8231	|1,840945
8232	|1,841211
8233	|1,690831
8234	|2,03452
8235	|1,945435
8236	|1,824462
8237	|1,774935
8238	|1,740535
8239	|1,799377
8240	|1,79968
8241	|1,86465
8242	|1,875189
8243	|1,757232
8244	|1,807333
8245	|1,824837
8246	|1,790235
8247	|1,757891
8248	|1,757867
8249	|1,954832
8250	|1,710168
8251	|1,840681
8252	|1,799227
8253	|1,757965
8254	|2,156423
8255	|1,773837
8256	|1,716532
8257	|1,741673
8258	|1,773663
8259	|1,799812
8260	|1,775083
8261	|1,690366
8262	|1,716909
8263	|1,831731
8264	|1,749744
8265	|1,733405
8266	|1,756296
8267	|1,651582
8268	|1,765523
8269	|1,741205
8270	|1,675964
8271	|1,764887
8272	|1,684015
8273	|2,280187
8274	|1,95637
8275	|1,758194
8276	|1,815526
8277	|1,700206
8278	|1,757357
8279	|1,716248
8280	|1,633996
8281	|1,683054
8282	|1,782141
8283	|1,979754
8284	|1,75177
8285	|1,7992
8286	|1,725345
8287	|1,740516
8288	|1,774531
8289	|1,634052
8290	|1,732385
8291	|1,840685
8292	|1,882574
8293	|1,707862
8294	|1,790591
8295	|1,849135
8296	|1,766268
8297	|1,815647
8298	|1,667192
8299	|1,732357
8300	|1,903593
8301	|1,935685
8302	|1,724461
8303	|1,750162
8304	|1,757228
8305	|1,73312
8306	|1,857365
8307	|1,650082
8308	|1,757397
8309	|1,732971
8310	|1,749665
8311	|1,807829
8312	|1,725597
8313	|2,353624
8314	|1,783256
8315	|1,823572
8316	|1,789864
8317	|1,659998
8318	|1,749182
8319	|1,739523
8320	|1,726614
8321	|1,724503
8322	|1,790987
8323	|1,774728
8324	|1,798605
8325	|1,808201
8326	|1,715772
8327	|1,74127
8328	|1,757859
8329	|1,782525
8330	|1,641891
8331	|1,684332
8332	|2,26241
8333	|1,99034
8334	|1,717188
8335	|1,748548
8336	|1,756581
8337	|1,743088
8338	|1,732675
8339	|1,666069
8340	|1,708209
8341	|1,733382
8342	|1,806743
8343	|1,766389
8344	|1,741736
8345	|1,815839
8346	|1,707779
8347	|1,800111
8348	|1,747937
8349	|1,717243
8350	|1,749694
8351	|1,782243
8352	|1,84921
8353	|1,916426
8354	|1,731726
8355	|1,815898
8356	|1,832935
8357	|1,839997
8358	|1,758431
8359	|1,716709
8360	|1,7076
8361	|1,757444
8362	|1,882246
8363	|1,708531
8364	|1,832057
8365	|1,824302
8366	|1,749953
8367	|1,798936
8368	|1,700001
8369	|1,732623
8370	|1,954594
8371	|1,685317
8372	|2,354897
8373	|1,767095
8374	|1,732816
8375	|1,774108
8376	|1,657718
8377	|1,693091
8378	|1,698153
8379	|1,757602
8380	|1,667576
8381	|1,665783
8382	|1,773829
8383	|1,717643
8384	|1,831891
8385	|1,724655
8386	|1,683633
8387	|1,937487
8388	|1,694387
8389	|1,740416
8390	|1,699947
8391	|1,733223
8392	|2,055985
8393	|1,782453
8394	|1,733864
8395	|1,798593
8396	|1,906446
8397	|1,726474
8398	|1,789943
8399	|1,77477
8400	|1,691122
8401	|1,683422
8402	|1,732355
8403	|1,833232
8404	|1,807991
8405	|1,781963
8406	|1,682809
8407	|1,741208
8408	|1,69221
8409	|1,699103
8410	|1,749969
8411	|2,202836
8412	|1,950971
8413	|1,692623
8414	|1,847941
8415	|1,741284
8416	|1,782605
8417	|1,791522
8418	|1,716301
8419	|1,765796
8420	|1,707798
8421	|1,846856
8422	|1,827338
8423	|1,723794
8424	|1,791392
8425	|1,749702
8426	|1,79851
8427	|1,691499
8428	|1,709228
8429	|1,731761
8430	|1,757907
8431	|1,750195
8432	|1,748743
8433	|1,717011
8434	|1,790245
8435	|1,7167
8436	|1,725023
8437	|1,657904
8438	|1,92128
8439	|1,726809
8440	|1,757836
8441	|1,716795
8442	|1,691384
8443	|1,707747
8444	|1,716882
8445	|1,691673
8446	|1,729239
8447	|1,686743
8448	|1,749012
8449	|1,799202
8450	|1,707989
8451	|1,700085
8452	|1,956494
8453	|1,774855
8454	|1,724452
8455	|1,658827
8456	|1,781897
8457	|1,749771
8458	|1,89106
8459	|1,773649
8460	|1,741255
8461	|1,767261
8462	|1,856302
8463	|1,782626
8464	|1,700359
8465	|1,790515
8466	|1,774174
8467	|1,783795
8468	|1,823401
8469	|1,758216
8470	|1,657692
8471	|1,840957
8472	|1,716769
8473	|1,790377
8474	|1,674937
8475	|1,822594
8476	|1,78439
8477	|1,766012
8478	|1,841136
8479	|1,765982
8480	|1,73252
8481	|1,791474
8482	|1,807684
8483	|1,608086
8484	|1,741849
8485	|1,7083
8486	|1,715678
8487	|1,799746
8488	|1,633582
8489	|1,68249
8490	|1,683095
8491	|1,700565
8492	|1,930951
8493	|1,658421
8494	|1,708793
8495	|1,782099
8496	|1,732797
8497	|1,741749
8498	|1,674215
8499	|1,832861
8500	|1,724189
8501	|1,791063
8502	|1,717523
8503	|1,781962
8504	|1,692119
8505	|1,71556
8506	|1,74874
8507	|1,676131
8508	|1,724008
8509	|1,699616
8510	|1,800216
8511	|1,962086
8512	|2,000503
8513	|1,77426
8514	|1,750234
8515	|1,748719
8516	|1,667228
8517	|1,740601
8518	|1,716584
8519	|1,799736
8520	|1,724109
8521	|1,808129
8522	|1,748994
8523	|1,832445
8524	|1,71734
8525	|1,665806
8526	|1,674752
8527	|1,700161
8528	|1,79082
8529	|1,757344
8530	|1,742308
8531	|1,773341
8532	|1,783283
8533	|1,79048
8534	|1,683253
8535	|1,708379
8536	|1,715908
8537	|1,749539
8538	|1,791673
8539	|1,682505
8540	|1,716647
8541	|1,675208
8542	|1,748728
8543	|1,717017
8544	|1,791311
8545	|1,76603
8546	|1,781953
8547	|1,816329
8548	|1,773939
8549	|1,717021
8550	|1,774286
8551	|1,774126
8552	|1,915085
8553	|1,800071
8554	|1,723942
8555	|1,774934
8556	|1,798781
8557	|1,725117
8558	|2,039805
8559	|2,230404
8560	|1,972978
8561	|1,858676
8562	|1,831552
8563	|1,650385
8564	|1,848543
8565	|1,707925
8566	|1,683782
8567	|1,707028
8568	|1,675917
8569	|1,782308
8570	|2,276639
8571	|1,93611
8572	|1,854571
8573	|1,759825
8574	|1,758375
8575	|1,715926
8576	|1,73276
8577	|1,675829
8578	|1,732315
8579	|1,848434
8580	|1,692815
8581	|1,748507
8582	|1,791036
8583	|1,692365
8584	|1,766046
8585	|1,641239
8586	|1,70855
8587	|1,707432
8588	|1,87425
8589	|1,756456
8590	|1,80029
8591	|1,907502
8592	|1,757959
8593	|1,765403
8594	|1,667238
8595	|1,699179
8596	|1,832527
8597	|1,741699
8598	|1,782161
8599	|1,815873
8600	|1,700427
8601	|1,790626
8602	|1,740873
8603	|1,833261
8604	|1,85667
8605	|1,76674
8606	|1,871052
8607	|1,834645
8608	|1,783222
8609	|1,782178
8610	|2,45441
8611	|1,733765
8612	|1,765398
8613	|1,741255
8614	|1,741702
8615	|1,840271
8616	|1,757974
8617	|1,700078
8618	|1,707745
8619	|1,724853
8620	|1,775609
8621	|1,789422
8622	|1,724511
8623	|1,799924
8624	|1,798739
8625	|1,725196
8626	|1,682618
8627	|1,683216
8628	|1,700318
8629	|2,349836
8630	|1,878958
8631	|1,708202
8632	|1,773242
8633	|1,78312
8634	|1,817004
8635	|1,682053
8636	|1,733308
8637	|1,691131
8638	|1,716358
8639	|1,749378
8640	|1,691735
8641	|1,765983
8642	|1,783276
8643	|1,79884
8644	|1,799711
8645	|1,691159
8646	|1,683049
8647	|1,757918
8648	|1,791335
8649	|1,784653
8650	|1,945976
8651	|1,841146
8652	|1,782252
8653	|1,857466
8654	|1,749509
8655	|1,782759
8656	|1,815992
8657	|1,724468
8658	|1,766001
8659	|1,758744
8660	|1,798518
8661	|1,815691
8662	|1,867928
8663	|1,879713
8664	|1,827768
8665	|1,804754
8666	|1,881837
8667	|1,733368
8668	|2,436042
8669	|1,97541
8670	|1,715877
8671	|1,865339
8672	|1,642528
8673	|1,715733
8674	|1,699338
8675	|1,750398
8676	|1,848246
8677	|1,700091
8678	|1,692001
8679	|1,848488
8680	|1,857203
8681	|1,683974
8682	|1,708033
8683	|1,773819
8684	|1,783473
8685	|1,782027
8686	|1,716677
8687	|1,740701
8688	|1,824393
8689	|1,683638
8690	|1,807015
8691	|1,650529
8692	|1,823407
8693	|1,77453
8694	|1,816921
8695	|1,814256
8696	|1,717053
8697	|1,749885
8698	|1,782407
8699	|1,749455
8700	|1,633946
8701	|1,724071
8702	|1,71705
8703	|1,815126
8704	|1,816016
8705	|1,692498
8706	|1,748247
8707	|1,816156
8708	|1,741624
8709	|1,814968
8710	|1,717192
8711	|1,799236
8712	|1,947958
8713	|1,816022
8714	|1,866152
8715	|1,798643
8716	|1,890975
8717	|1,815613
8718	|1,882486
8719	|1,791145
8720	|1,740695
8721	|1,824219
8722	|1,799202
8723	|1,8572
8724	|1,774996
8725	|1,833076
8726	|1,880912
8727	|1,905429
8728	|1,942231
8729	|1,849119
8730	|1,75775
8731	|1,783171
8732	|1,674422
8733	|1,675446
8734	|1,757202
8735	|1,830473
8736	|1,760329
8737	|1,690936
8738	|1,750089
8739	|1,790381
8740	|1,741722
8741	|1,716023
8742	|1,815643
8743	|1,807458
8744	|1,717375
8745	|1,723857
8746	|1,80779
8747	|1,742199
8748	|1,765109
8749	|1,79094
8750	|1,692
8751	|1,724042
8752	|1,764036
8753	|1,784802
8754	|1,741049
8755	|1,791678
8756	|1,807004
8757	|1,758411
8758	|1,840232
8759	|1,765823
8760	|1,700009
8761	|1,634112
8762	|1,740416
8763	|1,824421
8764	|1,758309
8765	|1,798517
8766	|1,825011
8767	|1,682566
8768	|1,865368
8769	|1,766241
8770	|1,749687
8771	|1,840577
8772	|1,824656
8773	|1,748934
8774	|1,791095
8775	|1,898997
8776	|1,774161
8777	|1,873892
8778	|1,791787
8779	|1,773866
8780	|1,799252
8781	|1,833012
8782	|1,765547
8783	|1,774816
8784	|1,824142
8785	|1,782179
8786	|2,252624
8787	|1,926482
8788	|1,880537
8789	|1,768393
8790	|1,856851
8791	|1,749969
8792	|1,782512
8793	|1,6746
8794	|1,83325
8795	|1,798801
8796	|1,591551
8797	|1,733025
8798	|1,708603
8799	|1,79079
8800	|1,749382
8801	|1,708404
8802	|1,691072
8803	|1,774137
8804	|1,7251
8805	|1,666179
8806	|1,683176
8807	|1,924183
8808	|1,921025
8809	|1,80977
8810	|1,667152
8811	|1,732266
8812	|1,732824
8813	|1,750222
8814	|1,806981
8815	|1,732823
8816	|1,847609
8817	|1,792657
8818	|1,890333
8819	|1,758983
8820	|1,756973
8821	|1,791627
8822	|1,873086
8823	|1,774571
8824	|1,650352
8825	|1,932009
8826	|2,246563
8827	|1,792049
8828	|1,748012
8829	|1,758287
8830	|1,783201
8831	|1,873504
8832	|1,832921
8833	|1,807301
8834	|1,666265
8835	|1,700316
8836	|1,748968
8837	|1,765873
8838	|1,792203
8839	|1,732027
8840	|1,807489
8841	|1,725629
8842	|1,862748
8843	|1,701835
8844	|1,792052
8845	|1,910514
8846	|1,886779
8847	|1,716325
8848	|1,839482
8849	|1,767096
8850	|1,873416
8851	|1,807579
8852	|1,808021
8853	|1,790566
8854	|1,799572
8855	|1,732586
8856	|1,723485
8857	|1,784086
8858	|1,691234
8859	|1,874319
8860	|1,741313
8861	|1,782323
8862	|1,832952
8863	|1,72405
8864	|1,791229
8865	|2,280601
8866	|1,693125
8867	|1,73114
8868	|1,716505
8869	|1,781639
8870	|1,667397
8871	|1,766289
8872	|1,790463
8873	|1,815948
8874	|1,832691
8875	|1,68294
8876	|1,758001
8877	|1,749865
8878	|1,790421
8879	|1,866101
8880	|1,674397
8881	|1,791314
8882	|1,766311
8883	|1,840818
8884	|2,099728
8885	|2,021385
8886	|1,848276
8887	|1,824419
8888	|1,816131
8889	|1,724836
8890	|1,724084
8891	|1,766896
8892	|1,823777
8893	|1,765691
8894	|1,791789
8895	|1,963448
8896	|1,833425
8897	|1,816407
8898	|1,848163
8899	|1,742305
8900	|1,641174
8901	|1,708612
8902	|1,703915
8903	|2,001995
8904	|2,139593
8905	|1,782448
8906	|1,741017
8907	|1,749731
8908	|1,7331
8909	|1,775104
8910	|1,814686
8911	|1,658561
8912	|1,741643
8913	|1,732682
8914	|1,815632
8915	|1,774691
8916	|1,798842
8917	|1,83268
8918	|1,799669
8919	|1,748974
8920	|1,691686
8921	|1,700184
8922	|1,707515
8923	|2,067432
8924	|1,978893
8925	|1,724572
8926	|1,717231
8927	|1,815152
8928	|1,741139
8929	|1,816379
8930	|1,7738
8931	|1,817246
8932	|1,706715
8933	|1,716498
8934	|1,807072
8935	|1,65868
8936	|1,741144
8937	|1,792198
8938	|1,782172
8939	|1,746923
8940	|1,701972
8941	|1,740975
8942	|1,799358
8943	|1,767149
8944	|1,731929
8945	|1,815253
8946	|1,800295
8947	|1,873927
8948	|1,741988
8949	|1,748313
8950	|1,741288
8951	|1,874778
8952	|1,749179
8953	|1,749001
8954	|1,733894
8955	|1,765185
8956	|1,815682
8957	|1,808601
8958	|1,74029
8959	|1,799187
8960	|1,72551
8961	|1,7737
8962	|1,807059
8963	|2,247988
8964	|1,716056
8965	|1,716948
8966	|1,865065
8967	|1,691669
8968	|1,755592
8969	|1,834339
8970	|1,75007
8971	|1,749471
8972	|1,666132
8973	|1,683761
8974	|1,725304
8975	|1,922332
8976	|1,824607
8977	|1,765671
8978	|1,741798
8979	|1,790747
8980	|1,807149
8981	|1,675795
8982	|2,325409
8983	|2,002491
8984	|1,72536
8985	|1,748716
8986	|1,708143
8987	|1,700373
8988	|1,872657
8989	|1,758303
8990	|1,709143
8991	|1,731814
8992	|1,774599
8993	|1,74122
8994	|1,757578
8995	|1,659459
8996	|1,765123
8997	|1,857824
8998	|1,699317
8999	|1,757811
9000	|1,670094
9001	|1,829368
9002	|1,857347
9003	|1,716494
9004	|1,641024
9005	|1,707066
9006	|1,75097
9007	|1,815517
9008	|1,815931
9009	|1,732872
9010	|1,757734
9011	|1,791054
9012	|1,758341
9013	|1,790544
9014	|1,766481
9015	|1,757237
9016	|1,875768
9017	|1,839432
9018	|1,898473
9019	|1,791482
9020	|1,840713
9021	|1,748929
9022	|2,52094
9023	|1,74185
9024	|1,765589
9025	|1,807311
9026	|1,667448
9027	|1,757606
9028	|1,732499
9029	|1,808118
9030	|1,848438
9031	|1,808124
9032	|1,832846
9033	|2,528237
9034	|1,849323
9035	|1,791483
9036	|1,724009
9037	|1,700041
9038	|1,757408
9039	|1,741156
9040	|1,758345
9041	|2,353986
9042	|1,750124
9043	|1,750535
9044	|1,839154
9045	|1,71681
9046	|1,725315
9047	|1,823623
9048	|1,791502
9049	|1,732856
9050	|1,608272
9051	|1,732803
9052	|1,708686
9053	|1,795245
9054	|1,744411
9055	|1,783371
9056	|1,81528
9057	|1,949046
9058	|1,865042
9059	|1,692244
9060	|1,770817
9061	|1,976363
9062	|1,799828
9063	|1,749003
9064	|1,816948
9065	|1,756663
9066	|1,82428
9067	|1,898714
9068	|1,733021
9069	|1,766566
9070	|1,757262
9071	|1,807958
9072	|1,815494
9073	|1,790927
9074	|1,824332
9075	|1,741783
9076	|1,77369
9077	|1,791248
9078	|1,758115
9079	|1,815376
9080	|2,313457
9081	|1,874817
9082	|1,781927
9083	|1,799112
9084	|1,733641
9085	|1,774556
9086	|1,831548
9087	|1,67604
9088	|1,732523
9089	|1,773762
9090	|1,775108
9091	|1,889638
9092	|1,816215
9093	|1,766631
9094	|1,732372
9095	|1,766074
9096	|1,750467
9097	|1,665609
9098	|1,774771
9099	|1,801737
9100	|1,855557
9101	|1,757315
9102	|1,848388
9103	|1,724949
9104	|1,716762
9105	|1,790043
9106	|1,68416
9107	|1,757101
9108	|1,782662
9109	|1,708796
9110	|1,906559
9111	|1,724611
9112	|1,766696
9113	|1,854771
9114	|1,751738
9115	|1,682938
9116	|1,880714
9117	|1,734805
9118	|1,724202
9119	|1,766176
9120	|1,849034
9121	|1,890874
9122	|1,816057
9123	|1,757287
9124	|1,824778
9125	|1,815324
9126	|1,78329
9127	|1,798938
9128	|1,825727
9129	|1,780889
9130	|1,775351
9131	|1,815016
9132	|1,815812
9133	|1,694982
9134	|1,787434
9135	|1,782715
9136	|1,750105
9137	|1,715741
9138	|1,692079
9139	|2,089572
9140	|1,801112
9141	|1,738901
9142	|1,741637
9143	|1,75737
9144	|1,783043
9145	|1,791759
9146	|1,657207
9147	|1,758498
9148	|1,715704
9149	|1,824743
9150	|1,868749
9151	|1,796046
9152	|1,798768
9153	|1,758867
9154	|1,665707
9155	|1,757333
9156	|1,717441
9157	|1,691067
9158	|2,083035
9159	|2,0133
9160	|1,840099
9161	|1,700078
9162	|1,816709
9163	|1,790018
9164	|1,774864
9165	|1,757155
9166	|1,819117
9167	|1,881146
9168	|1,871808
9169	|1,658511
9170	|1,742695
9171	|1,840185
9172	|1,832134
9173	|1,781957
9174	|1,782661
9175	|1,833129
9176	|1,699142
9177	|1,832491
9178	|2,106108
9179	|1,766203
9180	|1,732868
9181	|1,800376
9182	|1,80688
9183	|1,732481
9184	|1,808039
9185	|1,823665
9186	|1,85754
9187	|1,799556
9188	|1,782097
9189	|1,766227
9190	|1,815921
9191	|1,811079
9192	|1,763129
9193	|1,716496
9194	|1,757385
9195	|1,848956
9196	|1,757616
9197	|1,733571
9198	|1,873304
9199	|1,708256
9200	|1,808088
9201	|1,74888
9202	|1,710974
9203	|1,840202
9204	|1,780371
9205	|1,840669
9206	|1,783208
9207	|1,791081
9208	|1,732464
9209	|1,767132
9210	|1,740071
9211	|1,725042
9212	|1,757608
9213	|1,765803
9214	|1,82504
9215	|1,715633
9216	|1,832801
9217	|1,716122
9218	|1,724567
9219	|1,766156
9220	|1,850049
9221	|1,715244
9222	|1,791549
9223	|1,807645
9224	|1,740587
9225	|1,799906
9226	|1,741218
9227	|1,798704
9228	|1,791667
9229	|1,699163
9230	|1,716668
9231	|1,691319
9232	|1,815751
9233	|1,80803
9234	|1,856944
9235	|1,782621
9236	|1,72515
9237	|2,445631
9238	|1,849449
9239	|1,740885
9240	|1,848519
9241	|1,709081
9242	|1,807143
9243	|1,699547
9244	|1,725622
9245	|1,765401
9246	|1,76595
9247	|1,824596
9248	|1,823786
9249	|1,757828
9250	|1,766482
9251	|1,841168
9252	|1,757502
9253	|1,740909
9254	|1,84926
9255	|1,766129
9256	|1,782171
9257	|1,774984
9258	|1,790559
9259	|1,896434
9260	|1,72687
9261	|1,815876
9262	|1,708943
9263	|1,798196
9264	|1,750002
9265	|1,791666
9266	|1,839734
9267	|1,766375
9268	|1,758666
9269	|1,814281
9270	|1,750249
9271	|1,683573
9272	|1,757367
9273	|1,732852
9274	|1,76598
9275	|1,766127
9276	|2,261573
9277	|1,768825
9278	|1,765753
9279	|1,849173
9280	|1,732501
9281	|1,758067
9282	|1,750768
9283	|1,83086
9284	|1,675768
9285	|1,699726
9286	|1,748751
9287	|1,700063
9288	|1,782828
9289	|1,757455
9290	|1,683778
9291	|1,725695
9292	|1,698244
9293	|1,863383
9294	|1,685846
9295	|1,765597
9296	|2,156586
9297	|1,740465
9298	|1,799706
9299	|1,799805
9300	|1,616118
9301	|1,717012
9302	|1,757204
9303	|1,790961
9304	|1,774823
9305	|1,790563
9306	|1,790973
9307	|1,882869
9308	|1,790273
9309	|1,791026
9310	|1,852422
9311	|1,862085
9312	|1,76643
9313	|1,741551
9314	|1,790391
9315	|1,816507
9316	|1,782146
9317	|1,815947
9318	|1,808776
9319	|1,748362
9320	|1,7329
9321	|1,725526
9322	|1,707225
9323	|1,649979
9324	|1,849906
9325	|1,76526
9326	|1,766811
9327	|1,91262
9328	|1,6776
9329	|1,774475
9330	|1,73278
9331	|1,749366
9332	|1,75746
9333	|1,741707
9334	|1,799005
9335	|1,716391
9336	|1,707763
9337	|1,733597
9338	|1,748964
9339	|1,808135
9340	|1,723996
9341	|1,683267
9342	|1,741163
9343	|1,724721
9344	|1,929803
9345	|1,727425
9346	|1,748985
9347	|1,766488
9348	|1,75792
9349	|1,790501
9350	|1,750046
9351	|1,782163
9352	|1,708188
9353	|1,858117
9354	|1,781862
9355	|1,790921
9356	|1,856974
9357	|1,766987
9358	|1,840078
9359	|1,923759
9360	|1,709398
9361	|1,846283
9362	|1,735059
9363	|1,848315
9364	|1,782708
9365	|1,783149
9366	|1,840317
9367	|1,790968
9368	|1,824966
9369	|1,856051
9370	|1,733297
9371	|1,816905
9372	|1,80702
9373	|1,765074
9374	|2,122835
9375	|1,990651
9376	|1,725106
9377	|1,724196
9378	|1,749145
9379	|1,775229
9380	|1,774061
9381	|1,857053
9382	|1,642907
9383	|1,790193
9384	|1,683062
9385	|1,726103
9386	|1,83149
9387	|1,765222
9388	|1,783825
9389	|1,789914
9390	|1,774363
9391	|1,692284
9392	|1,749481
9393	|1,707999
9394	|1,782114
9395	|1,816728
9396	|1,740334
9397	|1,791062
9398	|1,873864
9399	|1,840717
9400	|1,666768
9401	|1,683652
9402	|1,757087
9403	|1,733881
9404	|1,757859
9405	|1,864825
9406	|1,741152
9407	|1,857795
9408	|1,765724
9409	|1,782749
9410	|1,782518
9411	|1,733176
9412	|1,766006
9413	|1,774321
9414	|2,463471
9415	|1,690835
9416	|1,77459
9417	|1,79353
9418	|1,755031
9419	|1,816021
9420	|1,832921
9421	|1,790489
9422	|1,824339
9423	|1,691876
9424	|1,798788
9425	|1,674815
9426	|1,700255
9427	|1,748988
9428	|1,692093
9429	|1,773731
9430	|1,766419
