GUID	|Time
7877	|1,931347
7878	|1,882733
7879	|1,865618
7880	|1,971095
7881	|2,058832
7882	|1,890054
7883	|1,832375
7884	|1,857396
7885	|1,840458
7886	|1,763275
7887	|1,858993
7888	|1,657984
7889	|1,814064
7890	|1,693041
7891	|1,772386
7892	|1,667488
7893	|1,867488
7894	|1,84924
7895	|1,872019
7896	|1,823476
7897	|1,818063
7898	|1,857167
7899	|2,337098
7900	|1,96643
7901	|1,790738
7902	|1,833116
7903	|1,815054
7904	|1,799027
7905	|1,757899
7906	|1,765831
7907	|1,857441
7908	|1,823979
7909	|1,907458
7910	|1,972972
7911	|1,890773
7912	|1,873973
7913	|1,807045
7914	|1,766552
7915	|1,782017
7916	|1,824045
7917	|1,865742
7918	|1,982209
7919	|1,947636
7920	|1,799279
7921	|1,84085
7922	|1,782347
7923	|1,799766
7924	|1,864986
7925	|1,857316
7926	|1,915486
7927	|1,832172
7928	|1,882234
7929	|1,832255
7930	|1,840698
7931	|1,799011
7932	|1,782885
7933	|1,816014
7934	|1,873454
7935	|1,77427
7936	|1,807362
7937	|2,012558
7938	|1,975852
7939	|1,882447
7940	|1,840301
7941	|1,881954
7942	|1,865611
7943	|1,9285
7944	|1,775209
7945	|1,826088
7946	|1,797526
7947	|1,939999
7948	|1,715347
7949	|1,716146
7950	|1,701417
7951	|1,883159
7952	|1,807843
7953	|1,804662
7954	|1,818607
7955	|1,840708
7956	|2,041057
7957	|1,938801
7958	|1,815663
7959	|1,758031
7960	|1,840473
7961	|1,765976
7962	|1,741588
7963	|1,79874
7964	|1,799205
7965	|1,865425
7966	|1,824086
7967	|1,758323
7968	|1,865315
7969	|1,923304
7970	|1,84082
7971	|1,741059
7972	|1,88206
7973	|1,857237
7974	|1,774376
7975	|1,765902
7976	|2,172519
7977	|1,840829
7978	|1,857176
7979	|1,782391
7980	|1,84895
7981	|1,878742
7982	|1,766125
7983	|1,759024
7984	|1,700223
7985	|1,821292
7986	|1,836748
7987	|1,807253
7988	|1,790668
7989	|1,798895
7990	|1,816285
7991	|1,849411
7992	|1,798783
7993	|1,783121
7994	|1,848348
7995	|2,446068
7996	|1,79115
7997	|1,857304
7998	|1,85696
7999	|1,89041
8000	|1,882045
8001	|1,857304
8002	|1,817787
8003	|1,863426
8004	|1,865616
8005	|1,848494
8006	|1,849283
8007	|1,890581
8008	|1,899212
8009	|1,740546
8010	|1,865549
8011	|1,882041
8012	|1,865681
8013	|1,956414
8014	|2,056924
8015	|1,84031
8016	|1,906884
8017	|1,865518
8018	|1,725361
8019	|1,765134
8020	|1,815873
8021	|1,757786
8022	|1,799143
8023	|1,749406
8024	|1,807139
8025	|1,824313
8026	|1,799473
8027	|1,807409
8028	|1,840574
8029	|1,874424
8030	|1,914641
8031	|1,783019
8032	|2,187614
8033	|2,04889
8034	|1,882223
8035	|1,766676
8036	|1,683628
8037	|1,781499
8038	|1,848739
8039	|1,929112
8040	|1,715796
8041	|1,766521
8042	|1,836636
8043	|1,855792
8044	|1,823863
8045	|1,849277
8046	|1,840512
8047	|1,873616
8048	|1,766181
8049	|1,774229
8050	|1,791402
8051	|2,433418
8052	|2,068382
8053	|1,83015
8054	|1,863885
8055	|1,819688
8056	|1,896559
8057	|1,734944
8058	|1,798614
8059	|1,808038
8060	|1,882659
8061	|1,920283
8062	|1,83535
8063	|1,873487
8064	|1,907221
8065	|1,873694
8066	|1,907034
8067	|1,824247
8068	|1,799062
8069	|1,90731
8070	|1,798939
8071	|1,923485
8072	|1,735039
8073	|1,846515
8074	|1,766138
8075	|1,799434
8076	|1,780307
8077	|1,715629
8078	|1,87672
8079	|1,790625
8080	|1,774358
8081	|1,799256
8082	|1,790828
8083	|1,799466
8084	|1,724509
8085	|1,799149
8086	|1,840496
8087	|1,8158
8088	|1,790837
8089	|2,276131
8090	|2,043703
8091	|1,854455
8092	|1,809873
8093	|1,856003
8094	|1,956023
8095	|1,868533
8096	|1,939701
8097	|1,857248
8098	|1,923488
8099	|1,932139
8100	|1,777087
8101	|1,660304
8102	|1,860613
8103	|1,750621
8104	|1,839394
8105	|1,713537
8106	|1,748844
8107	|1,871022
8108	|1,90302
8109	|1,832847
8110	|1,859572
8111	|1,847842
8112	|1,799087
8113	|1,866104
8114	|1,782025
8115	|1,782686
8116	|1,782695
8117	|1,865301
8118	|1,815856
8119	|1,815908
8120	|1,832188
8121	|1,884116
8122	|1,880208
8123	|1,857216
8124	|1,874258
8125	|1,889973
8126	|1,857265
8127	|1,904461
8128	|2,009051
8129	|1,97064
8130	|1,843386
8131	|1,849047
8132	|1,749346
8133	|1,757678
8134	|1,815787
8135	|1,77499
8136	|1,773621
8137	|1,774274
8138	|1,873367
8139	|1,816262
8140	|1,724511
8141	|1,749469
8142	|1,790846
8143	|1,782859
8144	|1,782272
8145	|1,757721
8146	|1,800933
8147	|2,071054
8148	|1,824184
8149	|1,758254
8150	|1,748923
8151	|1,77423
8152	|1,807206
8153	|1,782953
8154	|1,741284
8155	|1,757529
8156	|1,849058
8157	|1,857176
8158	|1,840535
8159	|1,915427
8160	|1,898888
8161	|1,915014
8162	|1,832455
8163	|1,923545
8164	|1,840663
8165	|1,89899
8166	|2,022822
8167	|1,815808
8168	|1,83238
8169	|1,857216
8170	|1,816232
8171	|1,724194
8172	|1,782405
8173	|1,840765
8174	|1,823931
8175	|1,870956
8176	|1,843463
8177	|1,798224
8178	|1,897707
8179	|1,833952
8180	|1,874325
8181	|1,722321
8182	|1,909172
8183	|1,746146
8184	|1,785976
8185	|1,789897
8186	|1,784215
8187	|1,756128
8188	|1,866447
8189	|1,832334
8190	|1,857453
8191	|1,832185
8192	|1,89875
8193	|1,868528
8194	|1,829315
8195	|1,723342
8196	|1,728692
8197	|1,821121
8198	|1,812782
8199	|1,802164
8200	|1,849062
8201	|1,902022
8202	|1,771007
8203	|1,790768
8204	|1,840827
8205	|1,765835
8206	|1,782417
8207	|1,765675
8208	|1,782948
8209	|1,882411
8210	|1,848729
8211	|1,899163
8212	|1,824271
8213	|1,873214
8214	|1,848815
8215	|1,783297
8216	|1,848229
8217	|1,890473
8218	|1,881604
8219	|1,808179
8220	|1,815999
8221	|1,82386
8222	|1,823961
8223	|1,774489
8224	|1,915056
8225	|1,857268
8226	|1,865034
8227	|1,866039
8228	|1,849321
8229	|1,831828
8230	|1,858057
8231	|1,873148
8232	|1,857131
8233	|1,799218
8234	|1,866091
8235	|1,848335
8236	|1,774297
8237	|1,766123
8238	|1,840809
8239	|1,870319
8240	|1,860559
8241	|1,815729
8242	|1,940393
8243	|1,931771
8244	|1,890438
8245	|1,857177
8246	|1,832437
8247	|1,873918
8248	|1,832142
8249	|1,78253
8250	|1,807582
8251	|1,824483
8252	|1,798741
8253	|1,749875
8254	|1,815278
8255	|1,807419
8256	|1,890632
8257	|1,865432
8258	|1,749391
8259	|1,78255
8260	|1,774415
8261	|2,21498
8262	|1,963878
8263	|1,741532
8264	|1,782706
8265	|1,80701
8266	|1,765909
8267	|1,732762
8268	|1,757803
8269	|1,874104
8270	|1,832082
8271	|1,824142
8272	|1,737922
8273	|1,725623
8274	|1,842766
8275	|1,921193
8276	|1,793167
8277	|1,757748
8278	|1,816325
8279	|1,840009
8280	|1,816204
8281	|2,055834
8282	|1,832557
8283	|1,874275
8284	|1,865084
8285	|1,840874
8286	|1,898576
8287	|1,815621
8288	|1,857252
8289	|1,790899
8290	|1,78928
8291	|1,756699
8292	|1,785768
8293	|1,79865
8294	|1,824726
8295	|1,821632
8296	|1,842516
8297	|1,84251
8298	|1,719859
8299	|1,804785
8300	|2,191762
8301	|1,924223
8302	|1,824668
8303	|1,706148
8304	|1,758896
8305	|1,69032
8306	|1,709394
8307	|1,772728
8308	|1,684351
8309	|1,786297
8310	|1,763377
8311	|1,683677
8312	|1,615497
8313	|1,682599
8314	|1,716967
8315	|1,767481
8316	|1,790685
8317	|1,757898
8318	|1,824031
8319	|1,688601
8320	|1,935288
8321	|1,703427
8322	|1,734262
8323	|1,717099
8324	|1,755927
8325	|1,741825
8326	|1,827044
8327	|1,757426
8328	|1,758218
8329	|1,765406
8330	|1,790965
8331	|1,799346
8332	|1,70309
8333	|1,787257
8334	|1,840172
8335	|1,849445
8336	|1,982216
8337	|1,773817
8338	|1,823893
8339	|1,890584
8340	|1,779311
8341	|1,801294
8342	|1,913732
8343	|1,785317
8344	|1,774242
8345	|1,757709
8346	|1,857775
8347	|1,831987
8348	|1,873094
8349	|1,899688
8350	|1,86525
8351	|1,815669
8352	|1,824064
8353	|1,873875
8354	|1,807385
8355	|1,758337
8356	|1,823475
8357	|1,782558
8358	|2,161196
8359	|1,968006
8360	|1,824011
8361	|1,799741
8362	|1,82353
8363	|1,840614
8364	|1,832361
8365	|1,890373
8366	|1,915675
8367	|1,86574
8368	|1,873382
8369	|1,849003
8370	|1,832812
8371	|1,754372
8372	|1,692664
8373	|1,755728
8374	|1,794471
8375	|1,864767
8376	|1,791596
8377	|2,062502
8378	|2,000794
8379	|1,806846
8380	|1,815967
8381	|1,656499
8382	|1,670352
8383	|1,704149
8384	|1,69963
8385	|1,726183
8386	|1,60201
8387	|1,786618
8388	|1,691064
8389	|1,709636
8390	|1,614503
8391	|1,688048
8392	|1,729266
8393	|1,657291
8394	|1,67528
8395	|1,699623
8396	|1,817985
8397	|2,348767
8398	|2,003775
8399	|1,89919
8400	|1,882274
8401	|1,865392
8402	|1,865947
8403	|1,715784
8404	|1,741218
8405	|1,807471
8406	|1,851982
8407	|1,727681
8408	|1,712182
8409	|1,689458
8410	|1,690883
8411	|1,83
8412	|1,768585
8413	|1,815752
8414	|1,815916
8415	|1,799135
8416	|1,782651
8417	|2,354597
8418	|1,791191
8419	|1,824431
8420	|1,840324
8421	|1,815586
8422	|1,865702
8423	|1,865496
8424	|1,78305
8425	|1,840173
8426	|1,815784
8427	|1,840664
8428	|1,807242
8429	|1,782649
8430	|1,75821
8431	|1,765972
8432	|1,790559
8433	|1,840632
8434	|1,790801
8435	|1,83281
8436	|2,520283
8437	|1,865506
8438	|1,799344
8439	|1,75103
8440	|1,82227
8441	|1,801005
8442	|1,681974
8443	|1,773724
8444	|1,848867
8445	|1,695843
8446	|1,826685
8447	|1,78374
8448	|1,67721
8449	|1,846629
8450	|1,799091
8451	|1,759746
8452	|1,789311
8453	|1,765554
8454	|1,84896
8455	|1,790925
8456	|1,848893
8457	|1,765953
8458	|1,874302
8459	|1,894924
8460	|1,687294
8461	|1,864058
8462	|1,816385
8463	|1,774325
8464	|1,792044
8465	|1,773137
8466	|1,987344
8467	|1,802516
8468	|1,80668
8469	|1,782541
8470	|1,749433
8471	|1,7811
8472	|1,842664
8473	|1,867981
8474	|1,832874
8475	|1,910849
8476	|1,772568
8477	|1,839019
8478	|1,660515
8479	|1,817865
8480	|1,736878
8481	|1,817827
8482	|1,816244
8483	|1,825741
8484	|1,733353
8485	|1,882116
8486	|1,856228
8487	|1,673335
8488	|1,707007
8489	|1,772916
8490	|1,778658
8491	|1,791238
8492	|1,757515
8493	|1,713354
8494	|1,841797
8495	|1,722786
8496	|1,791944
8497	|1,634077
8498	|1,66858
8499	|1,687442
8500	|1,7749
8501	|1,760485
8502	|1,823943
8503	|1,799143
8504	|1,757788
8505	|1,724686
8506	|1,774075
8507	|1,78274
8508	|1,77445
8509	|1,748544
8510	|1,75838
8511	|1,849648
8512	|1,815489
8513	|1,806988
8514	|2,405222
8515	|1,823465
8516	|1,824249
8517	|1,857026
8518	|1,724654
8519	|1,79122
8520	|1,765601
8521	|1,782667
8522	|1,749494
8523	|1,791318
8524	|1,782187
8525	|1,84881
8526	|1,848922
8527	|1,807699
8528	|1,806685
8529	|1,82479
8530	|1,824064
8531	|1,741045
8532	|1,732876
8533	|1,774396
8534	|1,790924
8535	|1,832184
8536	|1,871088
8537	|1,835091
8538	|1,890541
8539	|1,832711
8540	|1,931365
8541	|1,8325
8542	|1,873852
8543	|1,890226
8544	|1,874192
8545	|1,856941
8546	|1,848982
8547	|1,824525
8548	|1,840198
8549	|1,77435
8550	|1,832431
8551	|1,799086
8552	|1,938068
8553	|1,776359
8554	|1,782709
8555	|1,840736
8556	|1,832254
8557	|1,798995
8558	|1,824605
8559	|1,782144
8560	|1,791465
8561	|1,806874
8562	|1,741093
8563	|1,824231
8564	|1,881389
8565	|1,866149
8566	|1,832416
8567	|1,873981
8568	|1,74164
8569	|1,986563
8570	|1,851678
8571	|1,845283
8572	|1,927366
8573	|1,790711
8574	|1,799538
8575	|1,749221
8576	|1,740981
8577	|1,857436
8578	|1,807491
8579	|1,848909
8580	|1,799243
8581	|1,798879
8582	|1,766208
8583	|1,806822
8584	|1,833313
8585	|1,65813
8586	|1,757443
8587	|1,815665
8588	|1,964121
8589	|1,833275
8590	|1,841114
8591	|2,105512
8592	|1,907564
8593	|1,773913
8594	|1,915191
8595	|1,832321
8596	|1,899037
8597	|1,807174
8598	|1,832425
8599	|1,857061
8600	|1,874345
8601	|1,773963
8602	|1,806887
8603	|1,849419
8604	|1,734262
8605	|1,897213
8606	|1,824046
8607	|1,907127
8608	|1,873744
8609	|2,323835
8610	|2,020513
8611	|1,824981
8612	|1,848792
8613	|1,865307
8614	|1,848877
8615	|1,807799
8616	|1,76571
8617	|1,815912
8618	|1,873698
8619	|1,774328
8620	|1,716305
8621	|1,799602
8622	|1,807012
8623	|1,912576
8624	|1,810184
8625	|1,815677
8626	|1,865624
8627	|1,898682
8628	|1,950192
8629	|2,021434
8630	|1,857214
8631	|1,882316
8632	|1,805472
8633	|1,800921
8634	|1,873806
8635	|1,774395
8636	|1,791026
8637	|1,783262
8638	|1,831489
8639	|1,882308
8640	|1,923492
8641	|1,865431
8642	|1,907264
8643	|1,890244
8644	|1,990127
8645	|1,86535
8646	|1,849136
8647	|1,865416
8648	|1,865445
8649	|1,890472
8650	|1,832672
8651	|1,881797
8652	|1,8242
8653	|1,87438
8654	|1,840135
8655	|1,840605
8656	|1,866023
8657	|1,931307
8658	|1,954063
8659	|1,89302
8660	|1,849163
8661	|1,98149
8662	|1,88216
8663	|1,832485
8664	|1,898561
8665	|1,83247
8666	|2,46256
8667	|1,832434
8668	|1,849082
8669	|1,898572
8670	|1,824077
8671	|1,824325
8672	|1,774047
8673	|1,824086
8674	|1,890904
8675	|1,790313
8676	|1,815885
8677	|1,782645
8678	|1,807356
8679	|1,873957
8680	|1,915083
8681	|1,849051
8682	|1,923951
8683	|1,823788
8684	|2,189867
8685	|1,998551
8686	|1,71391
8687	|1,730696
8688	|1,855512
8689	|1,644931
8690	|1,731154
8691	|1,818475
8692	|1,866072
8693	|1,849192
8694	|1,774327
8695	|1,832204
8696	|1,932366
8697	|1,88151
8698	|1,873866
8699	|1,939546
8700	|1,783137
8701	|1,84093
8702	|1,790592
8703	|1,694858
8704	|2,152786
8705	|1,823985
8706	|1,774051
8707	|1,807253
8708	|1,790955
8709	|1,840827
8710	|1,832153
8711	|1,873838
8712	|1,898818
8713	|1,840689
8714	|1,907098
8715	|1,840575
8716	|1,782433
8717	|1,898908
8718	|1,806722
8719	|1,824718
8720	|1,815647
8721	|1,773834
8722	|2,3537
8723	|2,016539
8724	|1,848851
8725	|1,76611
8726	|1,765956
8727	|1,832221
8728	|1,871407
8729	|1,810006
8730	|1,940305
8731	|1,865873
8732	|1,865074
8733	|1,708068
8734	|1,798998
8735	|1,765992
8736	|1,807723
8737	|1,740953
8738	|1,76607
8739	|1,832186
8740	|1,807758
8741	|2,364581
8742	|1,897139
8743	|1,774235
8744	|1,791006
8745	|1,807456
8746	|1,782487
8747	|1,790868
8748	|1,782608
8749	|1,824802
8750	|1,790505
8751	|1,782397
8752	|1,757719
8753	|1,848778
8754	|1,840732
8755	|1,832377
8756	|1,849322
8757	|1,873251
8758	|1,840768
8759	|1,898636
8760	|2,240077
8761	|2,055082
8762	|1,824392
8763	|1,890011
8764	|1,782527
8765	|1,832537
8766	|1,913534
8767	|1,809187
8768	|1,848935
8769	|1,741047
8770	|1,824433
8771	|1,790605
8772	|1,866026
8773	|1,848208
8774	|1,824264
8775	|1,897953
8776	|2,007284
8777	|1,874256
8778	|1,915187
8779	|1,898448
8780	|1,907512
8781	|1,873117
8782	|1,83254
8783	|1,873821
8784	|1,873905
8785	|1,857192
8786	|1,823955
8787	|1,807511
8788	|1,80733
8789	|1,7996
8790	|1,798963
8791	|1,798446
8792	|1,832927
8793	|1,907515
8794	|1,872795
8795	|1,88264
8796	|1,857205
8797	|1,873804
8798	|1,831907
8799	|1,84116
8800	|1,741076
8801	|1,858146
8802	|1,798255
8803	|1,815829
8804	|1,782668
8805	|1,807367
8806	|1,890471
8807	|1,890422
8808	|1,8074
8809	|1,84077
8810	|1,80744
8811	|1,816078
8812	|1,782794
8813	|1,781946
8814	|1,774453
8815	|1,815923
8816	|1,873573
8817	|1,939854
8818	|2,031304
8819	|1,832829
8820	|1,907032
8821	|1,857305
8822	|1,8572
8823	|1,898912
8824	|1,865881
8825	|1,831925
8826	|1,890299
8827	|1,83231
8828	|1,882245
8829	|1,841075
8830	|1,906437
8831	|1,782686
8832	|1,840114
8833	|1,874443
8834	|1,840605
8835	|1,87446
8836	|1,889787
8837	|1,915229
8838	|1,771645
8839	|1,824854
8840	|1,908712
8841	|1,866243
8842	|1,914985
8843	|1,838233
8844	|1,793179
8845	|1,915216
8846	|1,8158
8847	|1,774878
8848	|1,815196
8849	|1,733887
8850	|1,711838
8851	|1,685409
8852	|1,832995
8853	|1,815571
8854	|1,713481
8855	|1,968263
8856	|1,824339
8857	|1,779056
8858	|1,7027
8859	|1,794431
8860	|1,79599
8861	|1,782565
8862	|1,881968
8863	|1,767175
8864	|1,805825
8865	|1,774724
8866	|1,774524
8867	|1,816335
8868	|1,831626
8869	|1,716366
8870	|1,704734
8871	|1,824145
8872	|1,918482
8873	|1,829859
8874	|1,793788
8875	|2,2772
8876	|1,77231
8877	|1,870425
8878	|1,799112
8879	|1,812543
8880	|1,695116
8881	|1,79498
8882	|1,675474
8883	|1,815127
8884	|1,749506
8885	|1,79984
8886	|1,831841
8887	|1,733268
8888	|1,699191
8889	|1,803409
8890	|1,70516
8891	|1,736597
8892	|1,662289
8893	|1,858276
8894	|1,889613
8895	|2,058772
8896	|1,840034
8897	|1,890689
8898	|1,88185
8899	|1,915402
8900	|1,849356
8901	|1,806845
8902	|1,85749
8903	|1,899032
8904	|1,815233
8905	|1,688452
8906	|1,785528
8907	|1,815131
8908	|1,907818
8909	|1,638808
8910	|1,818614
8911	|1,749984
8912	|1,91461
8913	|2,114336
8914	|2,073031
8915	|1,898561
8916	|1,890572
8917	|1,807781
8918	|1,848691
8919	|1,765799
8920	|1,807428
8921	|1,807653
8922	|1,816006
8923	|1,790459
8924	|1,849154
8925	|1,907379
8926	|1,831823
8927	|1,915244
8928	|1,931327
8929	|1,907775
8930	|1,733332
8931	|1,873163
8932	|1,840729
8933	|1,865517
8934	|1,857301
8935	|1,915199
8936	|1,832301
8937	|1,898894
8938	|1,832161
8939	|1,808002
8940	|1,782213
8941	|1,882291
8942	|1,890057
8943	|1,907299
8944	|1,873606
8945	|1,907212
8946	|1,865326
8947	|1,873763
8948	|1,874016
8949	|1,837736
8950	|1,819027
8951	|1,823845
8952	|1,832139
8953	|1,757701
8954	|1,824168
8955	|1,790761
8956	|1,874042
8957	|1,848815
8958	|1,857217
8959	|1,867246
8960	|1,914214
8961	|1,881399
8962	|1,874016
8963	|1,849322
8964	|1,873544
8965	|1,732665
8966	|1,8235
8967	|1,824119
8968	|1,791345
8969	|1,898004
8970	|1,907835
8971	|1,882558
8972	|1,7903
8973	|1,849098
8974	|1,924006
8975	|1,856893
8976	|1,832192
8977	|1,848614
8978	|1,714123
8979	|1,646223
8980	|1,642838
8981	|1,746649
8982	|1,749772
8983	|1,667412
8984	|1,781342
8985	|1,820881
8986	|1,818391
8987	|1,840783
8988	|1,774105
8989	|1,757121
8990	|2,156421
8991	|1,671987
8992	|1,786
8993	|1,773691
8994	|1,815814
8995	|1,865747
8996	|1,857635
8997	|1,757335
8998	|1,815556
8999	|1,799135
9000	|1,857143
9001	|1,722269
9002	|1,948096
9003	|1,802027
9004	|1,815703
9005	|1,765899
9006	|1,791135
9007	|1,799271
9008	|1,725521
9009	|1,766669
9010	|1,871967
9011	|1,864436
9012	|1,68153
9013	|1,783711
9014	|1,673576
9015	|1,693217
9016	|1,780125
9017	|1,851768
9018	|1,794252
9019	|1,837822
9020	|1,832534
9021	|1,832367
9022	|1,782425
9023	|1,865727
9024	|1,765902
9025	|1,815771
9026	|1,823942
9027	|1,815842
9028	|2,26053
9029	|2,009944
9030	|1,798731
9031	|1,717069
9032	|1,864109
9033	|1,791556
9034	|1,816247
9035	|1,881483
9036	|1,774622
9037	|1,707849
9038	|1,710532
9039	|1,755395
9040	|1,832075
9041	|1,699629
9042	|1,684634
9043	|1,830706
9044	|1,857271
9045	|1,824236
9046	|1,757843
9047	|1,740813
9048	|2,479355
9049	|1,799116
9050	|1,758125
9051	|1,715881
9052	|1,675436
9053	|1,754274
9054	|1,70734
9055	|1,910823
9056	|1,782301
9057	|1,898605
9058	|1,848848
9059	|1,774382
9060	|1,848975
9061	|1,915384
9062	|1,799054
9063	|1,807484
9064	|1,741319
9065	|1,823844
9066	|1,83223
9067	|2,537934
9068	|1,807185
9069	|1,775119
9070	|1,781611
9071	|1,824118
9072	|1,8491
9073	|1,97951
9074	|1,859224
9075	|1,890508
9076	|1,965076
9077	|1,874002
9078	|1,849183
9079	|1,856666
9080	|1,890651
9081	|1,882085
9082	|1,840939
9083	|1,831946
9084	|1,865727
9085	|2,043578
9086	|2,043926
9087	|1,815786
9088	|1,857412
9089	|2,094883
9090	|1,793837
9091	|1,831988
9092	|1,865766
9093	|1,832469
9094	|1,782339
9095	|1,831778
9096	|1,833103
9097	|1,857375
9098	|1,790697
9099	|1,765882
9100	|1,774333
9101	|1,76644
9102	|1,765712
9103	|1,765935
9104	|1,968842
9105	|2,027685
9106	|1,806998
9107	|1,79214
9108	|1,8153
9109	|1,815472
9110	|1,840654
9111	|1,882145
9112	|1,741315
9113	|1,765905
9114	|1,757575
9115	|1,791052
9116	|1,790941
9117	|1,758029
9118	|1,906688
9119	|1,865883
9120	|1,889816
9121	|1,67993
9122	|1,729199
9123	|1,737905
9124	|2,188003
9125	|1,816361
9126	|1,81801
9127	|1,799089
9128	|1,889902
9129	|1,788084
9130	|1,778082
9131	|1,790338
9132	|1,915542
9133	|1,840564
9134	|1,832637
9135	|1,865269
9136	|1,890872
9137	|1,948562
9138	|1,840016
9139	|1,840068
9140	|1,833086
9141	|1,84912
9142	|1,782785
9143	|2,104331
9144	|1,777606
9145	|1,787615
9146	|1,774238
9147	|1,84032
9148	|1,807932
9149	|1,898483
9150	|1,807385
9151	|1,890904
9152	|1,840315
9153	|1,832541
9154	|1,765836
9155	|1,824059
9156	|1,716279
9157	|1,757724
9158	|1,791333
9159	|1,865189
9160	|1,774149
9161	|1,873865
9162	|2,354806
9163	|1,82407
9164	|1,682373
9165	|1,64196
9166	|1,857689
9167	|1,790982
9168	|1,890209
9169	|1,749478
9170	|1,830643
9171	|1,693354
9172	|1,823738
9173	|1,807421
9174	|1,824449
9175	|1,857035
9176	|1,885302
9177	|1,829617
9178	|1,793361
9179	|1,691298
9180	|2,127929
9181	|2,313604
9182	|1,890838
9183	|1,831982
9184	|1,824077
9185	|1,87375
9186	|1,799325
9187	|1,724168
9188	|1,815874
9189	|1,782669
9190	|1,848879
9191	|1,848603
9192	|1,882438
9193	|1,924142
9194	|1,914943
9195	|1,94831
9196	|1,873208
9197	|1,915932
9198	|1,996066
9199	|2,027445
9200	|2,062398
9201	|1,874284
9202	|1,831971
9203	|1,857185
9204	|1,857346
9205	|1,823971
9206	|1,832524
9207	|1,832301
9208	|1,765833
9209	|1,83226
9210	|1,832538
9211	|1,857162
9212	|1,840575
9213	|1,824207
9214	|1,948369
9215	|1,857352
9216	|1,890335
9217	|1,791322
9218	|1,798893
9219	|1,832178
9220	|1,865454
9221	|1,782774
9222	|1,774174
9223	|1,806921
9224	|1,808039
9225	|1,915188
9226	|1,782916
9227	|1,815545
9228	|1,940059
9229	|1,857545
9230	|1,915105
9231	|1,799098
9232	|1,807617
9233	|1,840593
9234	|1,832391
9235	|1,758208
9236	|1,81553
9237	|2,081785
9238	|2,022309
9239	|1,774184
9240	|1,865782
9241	|1,823801
9242	|1,799212
9243	|1,890349
9244	|1,815946
9245	|1,915205
9246	|1,807917
9247	|1,931388
9248	|1,873934
9249	|1,882078
9250	|1,87446
9251	|1,931301
9252	|1,953983
9253	|1,851942
9254	|1,890253
9255	|1,890339
9256	|1,79095
9257	|1,82386
9258	|1,783211
9259	|1,815242
9260	|1,848898
9261	|1,7993
9262	|1,882049
9263	|1,779322
9264	|1,860658
9265	|1,765754
9266	|1,782704
9267	|1,75855
9268	|1,863091
9269	|1,955682
9270	|1,752061
9271	|1,757778
9272	|1,840782
9273	|1,823864
9274	|1,873555
9275	|1,755206
9276	|2,034305
9277	|1,826184
9278	|1,73929
9279	|1,815551
9280	|1,694717
9281	|1,709577
9282	|1,647135
9283	|1,669242
9284	|1,626818
9285	|1,866993
9286	|1,857002
9287	|1,774831
9288	|1,798814
9289	|1,824083
9290	|1,790843
9291	|1,931909
9292	|1,749483
9293	|1,848831
9294	|1,873796
9295	|2,280207
9296	|1,790889
9297	|1,824192
9298	|1,848815
9299	|1,94075
9300	|1,94734
9301	|1,891181
9302	|1,914523
9303	|1,782864
9304	|1,882441
9305	|1,8899
9306	|1,841123
9307	|1,865487
9308	|1,890519
9309	|1,676631
9310	|1,905829
9311	|1,773474
9312	|1,865609
9313	|2,382434
9314	|1,987225
9315	|1,838042
9316	|1,700968
9317	|1,825298
9318	|1,89109
9319	|1,873216
9320	|1,923615
9321	|1,857358
9322	|1,865382
9323	|1,791423
9324	|1,823646
9325	|1,840372
9326	|1,807545
9327	|1,8573
9328	|1,78267
9329	|1,824193
9330	|1,697134
9331	|2,100625
9332	|1,831759
9333	|1,857657
9334	|1,782283
9335	|1,815729
9336	|1,714513
9337	|1,684122
9338	|1,714634
9339	|1,635001
9340	|1,888136
9341	|1,81852
9342	|1,823974
9343	|1,873549
9344	|1,874181
9345	|1,849207
9346	|1,857074
9347	|1,873661
9348	|1,824129
9349	|1,824081
9350	|1,824005
9351	|1,841128
9352	|2,188931
9353	|1,799306
9354	|1,831827
9355	|1,782569
9356	|1,821833
9357	|1,834773
9358	|1,857202
9359	|1,898701
9360	|1,857173
9361	|1,890271
9362	|1,849244
9363	|1,848742
9364	|1,932014
9365	|1,815817
9366	|1,790766
9367	|1,857261
9368	|1,815669
9369	|1,873911
9370	|2,194218
9371	|2,035438
9372	|1,81719
9373	|1,822156
9374	|1,873239
9375	|1,734005
9376	|1,756588
9377	|1,824053
9378	|1,832411
9379	|1,824095
9380	|1,807649
9381	|1,857048
9382	|1,774169
9383	|1,808198
9384	|1,790629
9385	|1,790675
9386	|1,848919
9387	|1,823946
9388	|1,749271
9389	|2,289135
9390	|1,972748
9391	|1,945776
9392	|1,810168
9393	|1,724483
9394	|1,857811
9395	|1,806945
9396	|1,907043
9397	|1,741329
9398	|1,757601
9399	|1,757603
9400	|1,824108
9401	|1,732823
9402	|1,791673
9403	|1,757021
9404	|1,815733
9405	|1,874248
9406	|1,807083
9407	|1,90698
9408	|2,271021
9409	|1,990832
9410	|1,807689
9411	|1,865327
9412	|1,906865
9413	|1,88233
9414	|1,84885
9415	|1,849417
9416	|1,823143
9417	|1,874209
9418	|1,857522
9419	|1,815722
9420	|1,782399
9421	|1,807971
9422	|1,840208
9423	|1,823979
9424	|2,030614
9425	|1,883022
9426	|1,882291
9427	|1,923416
9428	|1,832279
9429	|1,873938
9430	|1,857163
